key,document_type,heading,law_name
cfr40v22_1998_003495,regulation,§ 721.125 Recordkeeping requirements.,Title 40
cfr40v22_1998_005838,regulation,§ 721.4060 Alkylene glycol tereph-tha-late and substituted benzoate esters (generic name).,Title 40
cfr40v22_1998_005505,regulation,§ 721.3435 Butoxy-substituted ether alkane.,Title 40
cfr40v22_1998_004078,regulation,"§ 721.950 Sodium salt of an alkylated, sulfonated aromatic (generic name).",Title 40
cfr40v22_1998_008433,regulation,§ 721.9700 Monosubstituted alkoxy-amino-tra-zines (generic name).,Title 40
cfr40v22_1998_008329,regulation,§ 721.9635 Terpene residue distillates.,Title 40
cfr40v22_1998_007229,regulation,§ 721.6186 Polyamine dithiocarbamate.,Title 40
cfr40v22_1998_005877,regulation,§ 721.4100 Tris(disubstituted alkyl) het-er-o-cy-cle.,Title 40
cfr40v22_1998_007332,regulation,§ 721.6505 Polymers of C,Title 40
cfr40v22_1998_006562,regulation,§ 721.5250 Trimethyl spiropolyheterocyclic naphthalene compound.,Title 40
cfr40v22_1998_007393,regulation,§ 721.6820 Polymer of substituted aryl olefin.,Title 40
cfr40v22_1998_007912,regulation,§ 721.8780 Substituted pyridine azo substituted phenyl.,Title 40
cfr40v22_1998_004781,regulation,"§ 721.1930 Butanoic acid, antimony (3+) salt.",Title 40
cfr40v22_1998_006205,regulation,"§ 721.4470 2,4-Imidazolidinedione, bromochloro-5,5-dimethyl-.",Title 40
cfr40v22_1998_006898,regulation,"§ 721.5740 Phenol, 4,4′-methy-lenebis (2,6-dimethyl-.",Title 40
cfr40v22_1998_005722,regulation,§ 721.3740 Bisalkylated fatty alkyl amine oxide.,Title 40
cfr40v22_1998_006432,regulation,§ 721.4700 Metalated alkylphenol copolymer (generic name).,Title 40
cfr40v22_1998_005787,regulation,§ 721.3860 Glycol monobenzoate.,Title 40
cfr40v22_1998_006981,regulation,§ 721.5867 Substituted phenol.,Title 40
cfr40v22_1998_008040,regulation,§ 721.9265 Reaction product of dichlorobenzidine and substituted alkylamide.,Title 40
cfr40v22_1998_007864,regulation,§721.8750 Halogenated substituted   pyridine.,Title 40
cfr40v22_1998_008503,regulation,§ 721.9800 Poly(substituted triazinyl) piperazine (generic name).,Title 40
cfr40v22_1998_003775,regulation,§ 721.537 Organosilane ester.,Title 40
cfr40v22_1998_006100,regulation,§ 721.4380 Modified hydrocarbon resin.,Title 40
cfr40v22_1998_007108,regulation,§ 721.6070 Alkyl phosphonate ammonium salts.,Title 40
cfr40v22_1998_008056,regulation,§ 721.9280 Reaction product of ethoxylated fatty acid oils and a phenolic pentaerythritol tetraester.,Title 40
cfr40v22_1998_008523,regulation,§ 721.9825 Phenyl substituted triazolinones.,Title 40
cfr40v22_1998_004001,regulation,§ 721.757 Polyoxyalkylene substituted aromatic azo colorant.,Title 40
cfr40v22_1998_003752,regulation,§ 721.530 Substituted aliphatic acid halide (generic name).,Title 40
cfr40v22_1998_004734,regulation,"§ 721.1875 Boric acid, alkyl and substituted alkyl esters (generic name).",Title 40
cfr40v22_1998_006550,regulation,"§ 721.5225 Naphthalene,1,2,3,4-tetra- hy-dro(1-phenylethyl) (specific  name).",Title 40
cfr40v22_1998_006909,regulation,"§ 721.5760 Phenol, 4,4′-[methylene-bis (oxy-2,1-ethanediylthio)]bis-.",Title 40
cfr40v22_1998_003811,regulation,"§ 721.539 Poly(oxy-1,2-ethanediyl),",Title 40
cfr40v22_1998_008345,regulation,§ 721.9656 Thiaalkanethiol.,Title 40
cfr40v22_1998_005545,regulation,§ 721.3460 Diglycidyl ether of disubstituted carbopolycyle (generic name).,Title 40
cfr40v22_1998_005853,regulation,"§ 721.4085 Guanidine, pentaethyl-.",Title 40
cfr40v22_1998_007158,regulation,§ 721.6097 Phosphoric acid derivative (generic name).,Title 40
cfr40v22_1998_004939,regulation,"§ 721.2140 Carbo-poly-cycli-col azo-alkyl-aminoalkyl-carbo-mono-cyclic ester, halogen acid salt.",Title 40
cfr40v22_1998_006764,regulation,§ 721.5525 Substituted spiro oxazine.,Title 40
cfr40v22_1998_006512,regulation,§ 721.5075 Mixed methyltin mercaptoester sulfides.,Title 40
cfr40v22_1998_007552,regulation,§ 721.7440 Polyalkylenepolyol alky-la-mine. (generic name).,Title 40
cfr40v22_1998_008075,regulation,§ 721.9300 Reaction products of substituted hydroxy-alkanes and polyalkylpolyisocyanatocarbomono- cycle.,Title 40
cfr40v22_1998_005642,regulation,"§ 721.3565 Ethylenediamine, substituted, sodium salt.",Title 40
cfr40v22_1998_006715,regulation,"§ 721.5400 3,6,9,12,15,18,21-Hepta-oxa-tetra-triaoctanoic acid, sodium salt.",Title 40
cfr40v22_1998_004771,regulation,§ 721.1925 Substituted carbo-hetero-cyc-lic butane tetra-carboxy-late.,Title 40
cfr40v22_1998_003928,regulation,§ 721.646 Aminofluoran derivative (generic name).,Title 40
cfr40v22_1998_006424,regulation,§ 721.4685 Substituted purine metal salt (generic name).,Title 40
cfr40v22_1998_005809,regulation,"§ 721.3900 Alkyl polyethylene glycol phosphate, potassium salt.",Title 40
