key,document_type,heading,law_name
cfr49v2_2019_002422,regulation,§ 172.101 Purpose and use of hazardous materials table.,Title 49
cfr33v2_2019_018499,regulation,"§ 165.921 Regulated Navigation Area; Reporting Requirements for Barges Loaded with Certain Dangerous Cargoes, Illinois Waterway System located within the Ninth Coast Guard District.",Title 33
cfr46v4_2019_001699,regulation,§ 98.30-7 Materials authorized for transfer to and from a portable tank.,Title 46
cfr27v3_2019_001697,regulation,§ 555.30 Reporting theft or loss of explosive materials.,Title 27
cfr49v2_2019_014416,regulation,§ 173.213 Non-bulk packagings for solid hazardous materials in Packing Group III.,Title 49
cfr49v2_2019_012034,regulation,§ 173.36 Hazardous materials in Large Packagings.,Title 49
cfr49v2_2019_012957,regulation,§ 173.116 Class 2—Assignment of hazard zone.,Title 49
cfr33v2_2019_000937,regulation,§ 127.1313 Storage of hazardous materials.,Title 33
cfr49v2_2019_015226,regulation,"§ 173.231 Ammonium nitrate emulsion, suspension or gel.",Title 49
cfr36v3_2019_007598,regulation,§ 1237.30 How do agencies manage records on nitrocellulose-base and cellulose-acetate base film?,Title 36
cfr49v2_2019_013426,regulation,§ 173.155 Exceptions for Class 9 (miscellaneous hazardous materials).,Title 49
cfr49v2_2019_009773,regulation,§ 172.205 Hazardous waste manifest.,Title 49
cfr49v2_2019_014486,regulation,"§ 173.217 Carbon dioxide, solid (dry ice).",Title 49
cfr49v2_2019_019024,regulation,"§ 175.1 Purpose, scope and applicability.",Title 49
cfr49v2_2019_000357,regulation,§ 107.109 Application for renewal.,Title 49
330_2019_005876,statute,Sec. 1317,TITLE 33-NAVIGATION AND NAVIGABLE WATERS
cfr49v2_2019_013302,regulation,§ 173.137 Class 8—Assignment of packing group.,Title 49
cfr46v5_2019_001231,regulation,§ 147.40 Materials requiring Commandant (CG-OES) approval.,Title 46
cfr46v5_2019_001451,regulation,§ 148.3 Definitions.,Title 46
cfr49v2_2019_017541,regulation,§ 173.435 Table of A,Title 49
cfr49v2_2019_014283,regulation,§ 173.205 Specification cylinders for liquid hazardous materials.,Title 49
cfr49v2_2019_009989,regulation,§ 172.326 Portable tanks.,Title 49
cfr33v2_2019_017889,regulation,"§ 165.830 Regulated Navigation Area; Reporting Requirements for Barges Loaded with Certain Dangerous Cargoes, Inland Rivers, Eighth Coast Guard District.",Title 33
cfr49v3_2019_002304,regulation,§ 178.273 Approval of Specification UN portable tanks.,Title 49
cfr49v2_2019_015448,regulation,§ 173.249 Bromine.,Title 49
cfr49v2_2019_013675,regulation,§ 173.166 Safety devices.,Title 49
cfr49v9_2019_006320,regulation,§ 1580.103 Location and shipping information for certain rail cars.,Title 49
cfr49v2_2019_019205,regulation,§ 175.33 Shipping paper and information to the pilot-in-command.,Title 49
cfr49v2_2019_010055,regulation,"§ 172.331 Bulk packagings other than portable tanks, cargo tanks, tank cars and multi-unit tank car tanks.",Title 49
cfr49v4_2019_001681,regulation,§ 213.307 Classes of track: operating speed limits.,Title 49
cfr49v2_2019_010018,regulation,§ 172.330 Tank cars and multi-unit tank car tanks.,Title 49
cfr49v2_2019_011477,regulation,§ 173.24a Additional general requirements for non-bulk packagings and packages.,Title 49
cfr49v2_2019_021014,regulation,§ 177.848 Segregation of hazardous materials.,Title 49
cfr49v2_2019_014020,regulation,§ 173.192 Packaging for certain toxic gases in Hazard Zone A.,Title 49
cfr49v2_2019_014282,regulation,"§ 173.204 Non-bulk, non-specification packagings for certain hazardous materials.",Title 49
cfr46v4_2019_001684,regulation,§ 98.30-5 Vessels carrying portable tanks other than MPTs.,Title 46
cfr49v2_2019_019918,regulation,"§ 176.84 Other requirements for stowage, cargo handling, and segregation for cargo vessels and passenger vessels.",Title 49
cfr49v2_2019_015266,regulation,§ 173.241 Bulk packagings for certain low hazard liquid and solid materials.,Title 49
cfr49v2_2019_015167,regulation,"§ 173.229 Chloric acid solution or chlorine dioxide hydrate, frozen.",Title 49
cfr49v2_2019_010074,regulation,§ 172.334 Identification numbers; prohibited display.,Title 49
cfr27v3_2019_002140,regulation,§ 555.141 Exemptions.,Title 27
cfr48v1_2019_020170,regulation,47.305-9 Commodity description and freight classification.,Title 48
cfr49v2_2019_002181,regulation,§ 171.12 North American Shipments.,Title 49
cfr46v5_2019_003509,regulation,§ 153.40 Determination of materials that are hazardous.,Title 46
cfr49v2_2019_020271,regulation,§ 176.166 Transport of Class 1 (explosive) materials on passenger vessels.,Title 49
cfr49v3_2019_007692,regulation,"§ 180.605 Requirements for periodic testing, inspection and repair of portable tanks.",Title 49
