key,document_type,heading,law_name
BJNR087500014_ZupfinstrumentAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Zupfinstrumentenmacher und zur Zupfinstrumentenmacherin
BJNR041400018_PWMAusbV_99999999_000004,regulation,§ 1,Verordnung über die Berufsausbildung zum Präzisionswerkzeugmechaniker und zur Präzisionswerkzeugmechanikerin
BJNR099600998_Met-GlockAusbV_99999999_000003,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Metall- und Glockengießer/zur Metall- und Glockengießerin
BJNR007560992_GoldSchmAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Goldschmied/zur Goldschmiedin
BJNR157800013_KfzMechaAusbV-2013_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Kraftfahrzeugmechatroniker und zur Kraftfahrzeugmechatronikerin
BJNR145500008_SystElektronAusbV-2008_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Systemelektroniker und zur Systemelektronikerin
BJNR062300996_AFBG_20200731_000043,statute,§ 9,Gesetz zur Förderung der beruflichen Aufstiegsfortbildung
BJNR058000004_ModistAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Modisten/zur Modistin
BJNR008340986_ThermMAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Thermometermacher/zur Thermometermacherin
BJNR059000011_SiebdrAusbV-2011_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Medientechnologen Siebdruck und zur Medientechnologin Siebdruck
BJNR025210987_DrechslAusbV_99999999_000002,regulation,,Verordnung über die Berufsausbildung zum Drechsler (Elfenbeinschnitzer)/zur Drechslerin (Elfenbeinschnitzerin)
BJNR058000004_ModistAusbV_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Modisten/zur Modistin
BJNR096600011_BuchbAusbV-2011_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Buchbinder und zur Buchbinderin
BJNR089800005_FleiAusbV-2005_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Fleischer/zur Fleischerin
BJNR149300007_KälteMechaAusbV_99999999_000003,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Mechatroniker für Kältetechnik/zur Mechatronikerin für Kältetechnik
BJNR067300007_BestAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zur Bestattungsfachkraft
BJNR130800015_KhWbAusbV_99999999_000004,regulation,§ 1,Verordnung über die Berufsausbildung zum Kerzenhersteller und Wachsbildner und zur Kerzenherstellerin und Wachsbildnerin
BJNR116800015_WStHAusbV_99999999_000004,regulation,§ 1,Verordnung über die Berufsausbildung zum Werksteinhersteller und zur Werksteinherstellerin
BJNR108300003_FzgLackAusbV_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Fahrzeuglackierer/zur Fahrzeuglackiererin
BJNR026400011_AusbBerAufhV-5_99999999_000004,regulation,§ 2,Fünfte Verordnung über die Aufhebung der Anerkennung von Ausbildungsberufen
BJNR155900017_BüPinAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Bürsten- und Pinselmacher und zur Bürsten- und Pinselmacherin
BJNR149000008_MaATElektronAusbV-2008_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Elektroniker für Maschinen und Antriebstechnik und zur Elektronikerin für Maschinen und Antriebstechnik
BJNR101000997_MetallbInstrmMAusbV_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Metallblasinstrumentenmacher/zur Metallblasinstrumentenmacherin
BJNR135800013_OrthAusbVO_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Orthopädietechnik-Mechaniker und zur Orthopädietechnik-Mechanikerin
BJNR128000015_BmAusV_99999999_000004,regulation,§ 1,Verordnung über die Berufsausbildung zum Bogenmacher und zur Bogenmacherin
BJNR057000011_DruckerAusbV-2011_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Medientechnologen Druck und zur Medientechnologin Druck
BJNR059500006_FlechtwAusbV_99999999_000004,regulation,§ 1,Verordnung über die Berufsausbildung zum Flechtwerkgestalter/zur Flechtwerkgestalterin
BJNR049400012_SchLichtReklAusbV_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Schilder- und Lichtreklamehersteller und zur Schilder- und Lichtreklameherstellerin
BJNR136900013_WeinTechAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Weintechnologen und zur Weintechnologin
BJNR077800000_GerüstbAusbV-2000_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Gerüstbauer/zur Gerüstbauerin
BJNR067700010_BüchsenmAusbV-2010_99999999_000031,regulation,§ 9,Verordnung über die Berufsausbildung zum Büchsenmacher und zur Büchsenmacherin
BJNR106400003_MalerLackAusbV_99999999_000004,regulation,§ 1,Verordnung über die Berufsausbildung im Maler- und Lackierergewerbe
BJNR067300007_BestAusbV_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zur Bestattungsfachkraft
BJNR014110953_HwO_20191231_000126,statute,§ 27,Gesetz zur Ordnung des Handwerks
BJNR079000003_KondAusbV-2003_99999999_000004,regulation,§ 1,Verordnung über die Berufsausbildung zum Konditor/zur Konditorin
BJNR098000004_RaumAAusbV-2004_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Raumausstatter/zur Raumausstatterin
BJNR112300016_RSMAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Rollladen- und Sonnenschutzmechatroniker und zur Rollladen- und Sonnenschutzmechatronikerin
BJNR045700008_FotoMedFachAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Fotomedienfachmann/zur Fotomedienfachfrau
BJNR079600008_AusbBerAufhV-2_99999999_000004,regulation,§ 2,Zweite Verordnung über die Aufhebung der Anerkennung von Ausbildungsberufen
BJNR161200998_GlasblAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Glasbläser/zur Glasbläserin
BJNR071400014_FzMechAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Karosserie- und Fahrzeugbaumechaniker und zur Karosserie- und Fahrzeugbaumechanikerin
BJNR081800006_OfenbAusbV_99999999_000002,regulation,,Verordnung über die Berufsausbildung zum Ofen- und Luftheizungsbauer/zur Ofen- und Luftheizungsbauerin
BJNR085600008_FriseurAusbV-2008_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Friseur/zur Friseurin
BJNR014110953_HwO_20191231_000292,statute,§ 49,Gesetz zur Ordnung des Handwerks
BJNR066100004_GlasVAusbV_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Glasveredler/zur Glasveredlerin
BJNR077800000_GerüstbAusbV-2000_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Gerüstbauer/zur Gerüstbauerin
BJNR056400010_SegelmAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Segelmacher und zur Segelmacherin
BJNR089200019_GebReinAusbVO_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Gebäudereiniger und zur Gebäudereinigerin
BJNR010000997_HZInstrmMAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Handzuginstrumentenmacher/zur Handzuginstrumentenmacherin
BJNR124100997_VergoldAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Vergolder/zur Vergolderin
BJNR045700008_FotoMedFachAusbV_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Fotomedienfachmann/zur Fotomedienfachfrau
BJNR155100001_GlAusbV-2001_99999999_000002,regulation,,Verordnung über die Berufsausbildung zum Glaser/zur Glaserin
BJNR153500017_KlaCembAusbV-2017_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Klavier- und Cembalobauer und zur Klavier- und Cembalobauerin
BJNR099400016_DachAusbV_99999999_000004,regulation,§ 1,Verordnung über die Berufsausbildung zum Dachdecker und zur Dachdeckerin
BJNR018600007_Brau-MälzAusbV-2007_99999999_000002,regulation,,Verordnung über die Berufsausbildung zum Brauer und Mälzer/zur Brauerin und Mälzerin
BJNR118700009_ModellBTechAusbV_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Technischen Modellbauer/zur Technischen Modellbauerin
BJNR154500008_LandBauMTAusbV-2008_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Land- und Baumaschinenmechatroniker und zur Land- und Baumaschinenmechatronikerin
BJNR056400010_SegelmAusbV_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Segelmacher und zur Segelmacherin
BJNR099300004_FahrmAusbV_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Fahrradmonteur/zur Fahrradmonteurin
BJNR102500016_SHKAMAusbV_99999999_000002,regulation,Eingangsformel,"Verordnung über die Berufsausbildung zum Anlagenmechaniker für Sanitär-, Heizungs- und Klimatechnik und zur Anlagenmechanikerin für Sanitär-, Heizungs- und Klimatechnik"
BJNR067700010_BüchsenmAusbV-2010_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Büchsenmacher und zur Büchsenmacherin
BJNR063600018_EdSchleifAusbV_99999999_000004,regulation,§ 1,Verordnung über die Berufsausbildung zum Edelsteinschleifer und zur Edelsteinschleiferin
BJNR057000011_DruckerAusbV-2011_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Medientechnologen Druck und zur Medientechnologin Druck
BJNR016450983_GlasappAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Glasapparatebauer/zur Glasapparatebauerin
BJNR091300005_SaAusbV-2005_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Sattler/zur Sattlerin
BJNR023900997_KürschAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Kürschner/zur Kürschnerin in Industrie und Handwerk
BJNR014110953_HwO_20191231_000540,statute,§ 119,Gesetz zur Ordnung des Handwerks
BJNR141300008_ElektronAusbV-2008_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Elektroniker und zur Elektronikerin
BJNR128510005_Polst-DekoAusbV_99999999_000002,regulation,§ 1,Verordnung über die Berufsausbildung zum Polster- und Dekorationsnäher/zur Polster- und Dekorationsnäherin
BJNR088800010_FeinwAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Feinwerkmechaniker und zur Feinwerkmechanikerin
BJNR085600008_FriseurAusbV-2008_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Friseur/zur Friseurin
BJNR274800002_FeinOAusbV_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Feinoptiker/zur Feinoptikerin
BJNR081800006_OfenbAusbV_99999999_000004,regulation,§ 1,Verordnung über die Berufsausbildung zum Ofen- und Luftheizungsbauer/zur Ofen- und Luftheizungsbauerin
BJNR146800008_MetallbAusbV-2008_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Metallbauer und zur Metallbauerin
BJNR024500006_TischlAusbV-2006_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Tischler/zur Tischlerin
BJNR091300005_SaAusbV-2005_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Sattler/zur Sattlerin
BJNR118700009_ModellBTechAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Technischen Modellbauer/zur Technischen Modellbauerin
BJNR005720989_ChirurgMAusbV_99999999_000002,regulation,,Verordnung über die Berufsausbildung zum Chirurgiemechaniker/zur Chirurgiemechanikerin
BJNR005720989_ChirurgMAusbV_99999999_000003,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Chirurgiemechaniker/zur Chirurgiemechanikerin
BJNR129210005_ÄndSchnAusbV_99999999_000002,regulation,§ 1,Verordnung über die Berufsausbildung zum Änderungsschneider/zur Änderungsschneiderin
BJNR185200002_ParkettlAusbV-2002_99999999_000003,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Parkettleger/zur Parkettlegerin
BJNR161400013_KlempnerAusbV-2013_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Klempner und zur Klempnerin
BJNR105800011_BootsbAusbV-2011_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Bootsbauer und zur Bootsbauerin
BJNR018600007_Brau-MälzAusbV-2007_99999999_000003,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Brauer und Mälzer/zur Brauerin und Mälzerin
BJNR117700009_KerAusbV-2009_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Keramiker und zur Keramikerin
BJNR063200004_BäAusbV-2004_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Bäcker/zur Bäckerin
BJNR079600008_AusbBerAufhV-2_99999999_000002,regulation,Eingangsformel,Zweite Verordnung über die Aufhebung der Anerkennung von Ausbildungsberufen
BJNR149300007_KälteMechaAusbV_99999999_000002,regulation,,Verordnung über die Berufsausbildung zum Mechatroniker für Kältetechnik/zur Mechatronikerin für Kältetechnik
BJNR062200018_MaßschuhmAusbV_99999999_000004,regulation,§ 1,Verordnung über die Berufsausbildung zum Maßschuhmacher und zur Maßschuhmacherin
BJNR155100001_GlAusbV-2001_99999999_000003,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Glaser/zur Glaserin
BJNR192300002_TexRAusbV-2002_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Textilreiniger/zur Textilreinigerin
BJNR059500006_FlechtwAusbV_99999999_000002,regulation,,Verordnung über die Berufsausbildung zum Flechtwerkgestalter/zur Flechtwerkgestalterin
BJNR063200004_BäAusbV-2004_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Bäcker/zur Bäckerin
BJNR185200002_ParkettlAusbV-2002_99999999_000002,regulation,,Verordnung über die Berufsausbildung zum Parkettleger/zur Parkettlegerin
BJNR094000996_HolzSpielzMAusbV-1996_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Holzspielzeugmacher/zur Holzspielzeugmacherin
BJNR044700018_StmStbAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Steinmetz und Steinbildhauer und zur Steinmetzin und Steinbildhauerin
BJNR018600007_Brau-MälzAusbV-2007_99999999_000004,regulation,§ 1,Verordnung über die Berufsausbildung zum Brauer und Mälzer/zur Brauerin und Mälzerin
BJNR041400018_PWMAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Präzisionswerkzeugmechaniker und zur Präzisionswerkzeugmechanikerin
BJNR102500016_SHKAMAusbV_99999999_000004,regulation,§ 1,"Verordnung über die Berufsausbildung zum Anlagenmechaniker für Sanitär-, Heizungs- und Klimatechnik und zur Anlagenmechanikerin für Sanitär-, Heizungs- und Klimatechnik"
BJNR069800011_AugenoptAusbV_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Augenoptiker und zur Augenoptikerin
BJNR318200997_ZTechAusbV_99999999_000003,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Zahntechniker/zur Zahntechnikerin
BJNR105100009_FotoAusbV-2009_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Fotografen und zur Fotografin
BJNR061000007_HolzBauSchAusbV_99999999_000003,regulation,Eingangsformel,Verordnung über die Berufsausbildung im Holz- und Bautenschutzgewerbe
BJNR060100010_BöttchAusbV-2010_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Böttcher und zur Böttcherin
BJNR073100014_ZweiradAusbV_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Zweiradmechatroniker und zur Zweiradmechatronikerin
BJNR117700009_KerAusbV-2009_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Keramiker und zur Keramikerin
BJNR129800016_GrAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Graveur und zur Graveurin
BJNR025210987_DrechslAusbV_99999999_000003,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Drechsler (Elfenbeinschnitzer)/zur Drechslerin (Elfenbeinschnitzerin)
BJNR133500016_MetallbAusbVO_99999999_000004,regulation,§ 1,Verordnung über die Berufsausbildung zum Metallbildner und zur Metallbildnerin
BJNR066100004_GlasVAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Glasveredler/zur Glasveredlerin
BJNR117300013_Dig-PrintMedAusbV-2013_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Mediengestalter Digital und Print und zur Mediengestalterin Digital und Print
BJNR060100010_BöttchAusbV-2010_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Böttcher und zur Böttcherin
BJNR067700010_BüchsenmAusbV-2010_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Büchsenmacher und zur Büchsenmacherin
BJNR079000003_KondAusbV-2003_99999999_000003,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Konditor/zur Konditorin
BJNR129800015_OrthopschuhmAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Orthopädieschuhmacher und zur Orthopädieschuhmacherin
BJNR143000012_SchfAusbV-2012_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Schornsteinfeger und zur Schornsteinfegerin
BJNR026400011_AusbBerAufhV-5_99999999_000002,regulation,Eingangsformel,Fünfte Verordnung über die Aufhebung der Anerkennung von Ausbildungsberufen
BJNR057100004_MSchnAusbV-2004_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Maßschneider/zur Maßschneiderin
BJNR009200019_OrgBAusbV_99999999_000004,regulation,§ 1,Verordnung über die Berufsausbildung zum Orgelbauer und zur Orgelbauerin
BJNR094700008_SeilAusbV-2008_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Seiler und zur Seilerin
BJNR063600018_EdSchleifAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Edelsteinschleifer und zur Edelsteinschleiferin
BJNR147600001_UhrmAusbV-2001_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Uhrmacher/zur Uhrmacherin
BJNR094700008_SeilAusbV-2008_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Seiler und zur Seilerin
BJNR059500006_FlechtwAusbV_99999999_000003,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Flechtwerkgestalter/zur Flechtwerkgestalterin
BJNR149300007_KälteMechaAusbV_99999999_000004,regulation,§ 1,Verordnung über die Berufsausbildung zum Mechatroniker für Kältetechnik/zur Mechatronikerin für Kältetechnik
BJNR106400003_MalerLackAusbV_99999999_000003,regulation,Eingangsformel,Verordnung über die Berufsausbildung im Maler- und Lackierergewerbe
BJNR099300004_FahrmAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Fahrradmonteur/zur Fahrradmonteurin
BJNR007700992_SiSchmAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Silberschmied/zur Silberschmiedin
BJNR114800015_LederGerbAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zur Fachkraft für Lederherstellung und Gerbereitechnik
BJNR105800011_BootsbAusbV-2011_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Bootsbauer und zur Bootsbauerin
BJNR133500016_MetallbAusbVO_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Metallbildner und zur Metallbildnerin
BJNR105100009_FotoAusbV-2009_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Fotografen und zur Fotografin
BJNR059500997_SGB-3_20191231_000199,statute,§ 54a,"Sozialgesetzbuch (SGB) Drittes Buch (III) - Arbeitsförderung - (Artikel 1 des Gesetzes vom 24. März 1997, BGBl. I S. 594)"
BJNR073100014_ZweiradAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Zweiradmechatroniker und zur Zweiradmechatronikerin
BJNR114800015_LederGerbAusbV_99999999_000004,regulation,§ 1,Verordnung über die Berufsausbildung zur Fachkraft für Lederherstellung und Gerbereitechnik
BJNR108300003_FzgLackAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Fahrzeuglackierer/zur Fahrzeuglackiererin
BJNR114900005_OberflbeschAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Oberflächenbeschichter/zur Oberflächenbeschichterin
BJNR059000011_SiebdrAusbV-2011_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Medientechnologen Siebdruck und zur Medientechnologin Siebdruck
BJNR090800004_VulkAusbV-2004_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Mechaniker für Reifen- und Vulkanisationstechnik/zur Mechanikerin für Reifen- und Vulkanisationstechnik
BJNR130800015_KhWbAusbV_99999999_000002,regulation,Eingangsformel,Verordnung über die Berufsausbildung zum Kerzenhersteller und Wachsbildner und zur Kerzenherstellerin und Wachsbildnerin
BJNR114900005_OberflbeschAusbV_99999999_000003,regulation,§ 1,Verordnung über die Berufsausbildung zum Oberflächenbeschichter/zur Oberflächenbeschichterin
